Date,Price (USD),Market Cap,Volume
2024-06-30,0.12509990040797855,10904900072.62388,216239157.61046562
2024-06-30,0.12500420739505438,10894958604.740658,227060535.22105247
2024-07-01,0.12455610911329938,10864555281.669912,227463061.9514625
2024-07-01,0.12456487181091118,10861829197.976873,229388828.26936707
2024-07-01,0.1247745177759004,10874383869.63719,234383445.4818209
2024-07-01,0.1248147284886685,10883770664.753382,229458267.44211254
2024-07-01,0.12491846944248827,10892796727.124172,227715970.48239496
2024-07-01,0.12514767278664066,10911031504.38653,224439918.07999954
2024-07-01,0.12502713802748605,10902072716.769028,216549157.96117026
2024-07-01,0.1250864239909386,10914370551.332893,220426146.12172672
2024-07-01,0.1251920767412371,10916554489.58502,210144656.1632614
2024-07-01,0.12542436594249423,10936755831.168222,216392794.34941635
2024-07-01,0.12574253470743726,10967822458.156797,220986934.0114851
2024-07-01,0.12807331278957482,11172579077.49709,245377768.66693524
2024-07-01,0.12842157675360877,11164947829.886494,271244755.25221777
2024-07-01,0.12844778661810655,11198852555.823921,281263443.28635687
2024-07-01,0.1287452838288903,11225916739.976645,300027299.98386544
2024-07-01,0.1287986116621348,11220029866.308958,311345509.62067765
2024-07-01,0.12839819971769606,11207878521.962934,306279435.76728386
2024-07-01,0.1285125723926781,11195646820.38901,312378371.968611
2024-07-01,0.12858234398711188,11204201789.625639,324716945.07902676
2024-07-01,0.12807998148672292,11179316112.639114,334155691.0989985
2024-07-01,0.12817457287355657,11172572222.720438,328089239.65284884
2024-07-01,0.12810978374897955,11170183503.97326,317101814.3712942
2024-07-01,0.12807127615722402,11178874085.61079,316317294.985931
2024-07-01,0.12816000462708602,11175930066.327421,324258376.27683276
2024-07-02,0.1278055805267685,11137816132.262167,315883076.0889759
2024-07-02,0.1277341140763886,11145215987.278454,316536000.57291
2024-07-02,0.12787837785100023,11145628472.491785,331636198.6724138
2024-07-02,0.12788340593293424,11152189314.739115,328995315.58903563
2024-07-02,0.1279226221910536,11159898822.901764,335294005.0076896
2024-07-02,0.12785212503683369,11150294600.61282,335923191.983502
2024-07-02,0.12803465100388714,11157989550.436884,346838338.9220194
2024-07-02,0.12822590229098174,11172316142.619255,345606408.25606316
2024-07-02,0.12811450475023936,11171251848.778576,339216211.5701551
2024-07-02,0.12791780740272654,11153276838.013428,351138044.1757676
2024-07-02,0.12820566236207376,11178998824.134344,337422559.7289107
2024-07-02,0.1279581646130028,11158674116.517725,320483403.9459356
2024-07-02,0.12813599095592432,11170033690.838541,296260944.84828395
2024-07-02,0.12793159133626503,11167409570.873463,296284516.15253717
2024-07-02,0.12780343180565654,11139336384.372854,295134273.61672544
2024-07-02,0.12831054543918688,11187110220.353582,297636435.0707464
2024-07-02,0.12814348684832516,11172471870.831657,295805767.40087926
2024-07-02,0.12850632887223587,11204046090.350447,297294917.12346035
2024-07-02,0.1288006678324618,11213547874.584421,291870188.45057684
2024-07-02,0.12862331405626332,11216448164.753141,287536932.26016885
2024-07-02,0.12896702734854454,11225543339.82312,292626034.39653987
2024-07-02,0.12894923805801972,11242703208.031946,296492163.4802481
2024-07-02,0.12888072058989486,11246146103.979273,297963176.5269588
2024-07-02,0.12920837832838,11253457989.044987,301554494.5616546
2024-07-03,0.12901141783889772,11253575106.076141,274393792.465992
2024-07-03,0.12907579408421815,11253561428.45391,282824202.4589522
2024-07-03,0.12867982592638846,11268131187.29576,286885284.2317766
2024-07-03,0.12900658559718226,11248119479.181913,302835314.9339067
2024-07-03,0.12938342448371778,11267456356.055628,318539296.32245404
2024-07-03,0.12914351027646123,11261046755.32093,320834063.91531456
2024-07-03,0.12884965661825845,11244571127.36978,316485413.0325139
2024-07-03,0.12885375543011993,11231918418.29655,319047802.2595626
2024-07-03,0.12878036415885832,11223185244.41809,316387889.69510907
2024-07-03,0.12943309289472202,11281146082.644812,332578115.6612841
2024-07-03,0.1293479546419416,11273186202.798576,336792071.16731995
2024-07-03,0.12893621480881334,11262845367.773094,362599964.64069986
2024-07-03,0.12883016317286272,11236315131.76296,372945478.647899
2024-07-03,0.12829111322891604,11192867532.936102,384755440.4985134
2024-07-03,0.12892208083337334,11244086262.149769,398374561.24618757
2024-07-03,0.12854462151738585,11223490319.36594,391652312.50884676
2024-07-03,0.12889306840764622,11232993385.880075,376766647.23463273
2024-07-03,0.12904650942794132,11258753488.109598,375376439.75787395
2024-07-03,0.1289453010499644,11220436929.461178,375799066.8023724
2024-07-03,0.12891293271387716,11260319911.268192,390632692.1594263
2024-07-03,0.12830049122959797,11185189750.52336,399977885.32701516
2024-07-03,0.1281968058742778,11176130215.351664,400282170.2948489
2024-07-03,0.12898623143704377,11243678785.112434,410772613.0656349
2024-07-03,0.12884167682175918,11232137502.06338,413429136.0541529
2024-07-04,0.12850429505171004,11219035710.587149,419652628.82493323
2024-07-04,0.12883694177928426,11229529588.177494,419592939.4455193
2024-07-04,0.12708284423010624,11056597254.99063,436944178.1336352
2024-07-04,0.1278643872310353,11142134817.85901,442408402.39172137
2024-07-04,0.12785188630160518,11149696481.725355,430970054.6478235
2024-07-04,0.12800777767260638,11155715671.54075,432462441.4504849
2024-07-04,0.1278721620789157,11137373255.405716,432388919.00105643
2024-07-04,0.1281439350138878,11178487043.042204,435215844.8490553
2024-07-04,0.12823962546740664,11157907770.675266,442794498.8583566
2024-07-04,0.1274181495668805,11130920196.51172,451002852.39487267
2024-07-04,0.12727679113353682,11086614434.966772,444003691.1862472
2024-07-04,0.12688318879492838,11064612056.16958,454433323.5626397
2024-07-04,0.12653895204615195,11041846594.926771,456371777.12389725
