Date,Price (USD),Market Cap,Volume
2024-06-30,4.4250675184461565,2503184584.6695642,86398108.76251216
2024-06-30,4.47729286460596,2534053729.477572,89825638.44826107
2024-07-01,4.469616011434775,2530438394.6030254,92748840.13508016
2024-07-01,4.4689121189985475,2530415910.3099265,91948116.95968968
2024-07-01,4.5388011367733085,2567044975.0517545,96556269.11722048
2024-07-01,4.529779814081669,2564390119.41323,97402620.04622011
2024-07-01,4.505027366505132,2552655913.5560737,97106081.21918656
2024-07-01,4.496071588442947,2547640999.4573464,97862979.24441078
2024-07-01,4.504805557097028,2551130655.6871257,100613706.19509187
2024-07-01,4.499207118910015,2550838957.0272994,100190861.6324744
2024-07-01,4.494347077995014,2547048814.3593345,89456657.49922533
2024-07-01,4.468101385209061,2531844234.5898356,93343653.62913553
2024-07-01,4.525596245722853,2532473430.813877,99085021.4862835
2024-07-01,4.507178896718978,2554078567.2392044,104399722.03294641
2024-07-01,4.475840319399876,2535953332.0244856,104229144.97497527
2024-07-01,4.488371526984361,2541451875.7878895,103287932.96806365
2024-07-01,4.458729478419699,2526912126.899826,105855205.68980828
2024-07-01,4.448117234913169,2518117927.4992,108349451.98187381
2024-07-01,4.45410831155541,2522146574.6406856,109006755.8709262
2024-07-01,4.41777634013347,2503844258.8991323,113551834.05429238
2024-07-01,4.443831129103169,2507725070.7529755,114960675.72682127
2024-07-01,4.425496811046252,2508141535.0150113,115587387.27666944
2024-07-01,4.399527432965221,2493582799.2537613,119659090.61170384
2024-07-01,4.377814320026324,2481293034.3336263,116518960.24281177
2024-07-01,4.363714029756189,2474229349.1346464,119745567.95824826
2024-07-01,4.341998692769784,2460231885.316519,113222774.39189604
2024-07-02,4.328556402203711,2452809645.243901,118223691.71018715
2024-07-02,4.321771806615213,2452023889.3512816,119472926.32410586
2024-07-02,4.325471115400632,2454335252.2956076,114970277.95455115
2024-07-02,4.361208315821261,2466036614.312573,115533232.48603143
2024-07-02,4.37315399922389,2480423365.4853773,115456902.09659772
2024-07-02,4.355911921654971,2475746140.84448,115003821.4021165
2024-07-02,4.358415061673993,2469099125.3718476,114649991.61419547
2024-07-02,4.342667758383472,2466717183.56889,113489859.25032745
2024-07-02,4.333996749288272,2458070034.060008,113000336.83718136
2024-07-02,4.353937327480673,2469447312.1439853,111524628.88155805
2024-07-02,4.359615345673269,2474304349.994927,108252793.66939472
2024-07-02,4.37609553320647,2484221304.310765,109167157.39014845
2024-07-02,4.379498991749673,2483690145.8157725,105979898.46982412
2024-07-02,4.390909702138225,2496508557.2945194,109850417.74123517
2024-07-02,4.376780500310512,2475751250.8964643,109269916.86547688
2024-07-02,4.370862107889694,2479150268.918803,108421618.44260778
2024-07-02,4.355189668684665,2469457187.6098967,108962519.15099946
2024-07-02,4.360109217415351,2473102654.8980546,104809561.68753882
2024-07-02,4.379102031348514,2485139776.335269,102466564.238846
2024-07-02,4.405295199078585,2498771018.591226,103633586.36038086
2024-07-02,4.406053287265673,2499201021.282494,99367398.53145996
2024-07-02,4.408333687429012,2503192143.1030354,99635817.15771069
2024-07-02,4.423451459146067,2509681764.9791064,99427550.45578767
2024-07-02,4.418622847736115,2507570029.930584,97313564.75748396
2024-07-03,4.423015235359027,2506341226.142497,97555159.63016556
2024-07-03,4.400370716541126,2498938869.009839,96048628.25621408
2024-07-03,4.356713056563187,2473889112.045604,95649519.77496074
2024-07-03,4.332335998260815,2462556567.667792,100667516.98394881
2024-07-03,4.306329680320233,2442635808.818011,107325484.96266897
2024-07-03,4.290769609091399,2431126841.1221924,110059621.7078112
2024-07-03,4.29833342717982,2436027377.719,109091077.35187997
2024-07-03,4.2951201217410535,2436473848.0823655,107835971.43771955
2024-07-03,4.276472410243847,2425865787.7818356,108635666.06716976
2024-07-03,4.293695220212021,2439200684.3517385,110814363.9359658
2024-07-03,4.249912850363128,2410635061.2433443,111630073.76848029
2024-07-03,4.210199649960743,2388108944.4369745,121621005.01352413
2024-07-03,4.174299472728118,2369779687.257872,124800261.93187803
2024-07-03,4.157402449293019,2353299557.6554227,126179267.85968044
2024-07-03,4.2141136653101245,2383911842.748744,129331058.9381995
2024-07-03,4.199241941416088,2385795023.5772605,127228285.3128862
2024-07-03,4.1828090991248805,2367863411.870833,127634571.72328582
2024-07-03,4.172061893630196,2368110753.5031586,128986559.63348272
2024-07-03,4.109245982020524,2333000931.34935,132344967.31874591
2024-07-03,4.115407715931273,2327863723.7441316,133389903.00665939
2024-07-03,4.087452315207045,2317047644.5285573,139423426.6238211
2024-07-03,4.074016538190264,2305137221.147196,140502161.4914613
2024-07-03,4.091773852653882,2322632943.6073976,141930808.8701651
2024-07-03,4.089077492614845,2317470383.2452226,140651913.4659645
2024-07-04,4.0996709034966035,2321235060.877766,142403303.89551923
2024-07-04,4.109621798676611,2333751806.3615284,177492033.48435986
2024-07-04,3.9677443939023185,2238341605.8970447,211928443.67243585
2024-07-04,4.016650910378993,2275202878.6139073,168301004.73810765
2024-07-04,4.018924368165806,2278165481.711034,160226185.19386983
2024-07-04,4.040903165753528,2290417894.6559215,217796159.16833314
2024-07-04,4.02738231009021,2283245474.440006,217165634.44182956
2024-07-04,4.007582571052604,2276410359.9392123,220407827.97395334
2024-07-04,3.9945919951537934,2266985197.6510954,222240858.62252256
2024-07-04,3.959779909921634,2246225358.7730546,226235923.4334813
2024-07-04,3.9532998095777434,2241659557.6238565,218080656.49302506
2024-07-04,3.971460424844089,2253890594.4938097,210974764.35635835
2024-07-04,3.938402878981019,2234688649.381659,206124656.88260594
