Date,Price (USD),Market Cap,Volume
2024-06-30,167.850199112312,3090578623.8440704,43055060.2996461
2024-06-30,168.4644208811419,3109542161.4756603,41825073.62949691
2024-07-01,168.03182332083432,3094719921.7059846,42108466.66447408
2024-07-01,169.18442851564777,3119998767.8556433,45529251.88078838
2024-07-01,173.2199611170595,3195101528.334831,40464946.446070366
2024-07-01,173.1677923759379,3194139258.03172,43426694.64319967
2024-07-01,171.84713673490316,3176865147.9488673,40228936.729975276
2024-07-01,171.6395579438565,3164177951.505696,47592290.91303985
2024-07-01,171.64136932129833,3158557691.159576,45591810.39163879
2024-07-01,171.45173939790914,3164160467.1712074,43320076.72227111
2024-07-01,171.32628797882018,3161428949.4350104,48786982.40592079
2024-07-01,171.64882039929776,3165827273.451817,53836309.27426853
2024-07-01,171.21885636595383,3159873019.702285,54500405.461594455
2024-07-01,170.01310258389157,3140396860.84688,53983036.19921869
2024-07-01,170.35398529766647,3140871353.871249,56388038.40334479
2024-07-01,170.1027880115814,3136738983.2894435,56027798.022180416
2024-07-01,169.45562098335697,3125666984.8976746,58435090.58824651
2024-07-01,170.34122441152752,3130996318.6161923,61637234.74785131
2024-07-01,169.50390455476995,3126850025.0183907,62465629.65271416
2024-07-01,169.959624175906,3134632112.113374,61597517.844881065
2024-07-01,169.612522374846,3137583444.870127,63485135.82732998
2024-07-01,169.5760894334381,3130301140.719894,62593670.372027405
2024-07-01,168.95834660828976,3116494588.6822915,62631322.56592421
2024-07-01,167.76721527748862,3090777093.3821487,63531856.28748382
2024-07-01,168.16166392118106,3103734850.164179,62252995.875539266
2024-07-01,168.95497398284024,3116837960.5783634,65489400.1944823
2024-07-02,168.12037683573413,3105247995.924647,66248986.655332536
2024-07-02,167.61519430449584,3094673944.4194436,65344382.8128878
2024-07-02,169.08845723186784,3120281845.3376303,63917203.53564684
2024-07-02,169.32270603169167,3121806758.798339,62210156.3145791
2024-07-02,169.619998312301,3131308798.6078296,61934098.91223456
2024-07-02,170.02917687900614,3139298714.427086,61883866.89622047
2024-07-02,169.88304501634806,3134385684.9531293,59425220.6042369
2024-07-02,169.8690262942541,3135513816.777597,59515526.31450258
2024-07-02,170.15568335746988,3138579875.23106,60085967.974367335
2024-07-02,169.30597873131583,3124242334.8127327,58657986.82255165
2024-07-02,168.9541385353733,3116416969.335652,58473593.762221836
2024-07-02,168.99658161171405,3118228413.112346,57850649.260665394
2024-07-02,168.88475508688853,3117895967.924105,56295741.025599904
2024-07-02,168.74964231713466,3112196283.8731422,54534431.070098795
2024-07-02,168.7906307189274,3110297823.0340266,52770111.57980786
2024-07-02,168.9168720888504,3115729576.961972,52415940.89180594
2024-07-02,168.89722167007855,3119403068.5538764,51633554.75180032
2024-07-02,169.3526495279873,3125053270.3691125,51012372.93363476
2024-07-02,168.41483263365836,3107381996.567431,50006466.25192843
2024-07-02,168.597262230967,3114547579.5607495,49267924.312667444
2024-07-02,168.20941704286807,3099148245.6257896,48449993.113651045
2024-07-02,168.37127458165622,3105785226.8803368,47175485.28151277
2024-07-02,167.9260166637799,3105405963.9736996,47500509.78335164
2024-07-02,168.45401856547275,3100740055.2756715,46509824.38389239
2024-07-03,168.52523596504238,3107344964.0059304,46611346.19190625
2024-07-03,168.56968425583725,3110373628.1222887,47650048.762358
2024-07-03,168.80231106976095,3112173525.76292,47909068.47200797
2024-07-03,169.33330148000366,3124327325.2169447,48807017.47016537
2024-07-03,168.8104377107036,3117944710.437243,47495958.56072454
2024-07-03,168.41795413475685,3107091169.72835,49199634.163787924
2024-07-03,170.0504266878521,3141882572.217884,51146983.88848791
2024-07-03,169.80933494915925,3130165271.2472634,51316468.201186925
2024-07-03,168.72757757208487,3112402984.935561,51791271.970377095
2024-07-03,168.02709238237145,3099037496.8256803,50460749.64904621
2024-07-03,166.74213685317574,3081042162.2383904,53209354.947832264
2024-07-03,166.0453552861283,3062642433.832276,54052929.104136415
2024-07-03,166.8861593951278,3076456795.93658,55231415.35154974
2024-07-03,166.27286242465036,3069490982.6999483,55872079.12520915
2024-07-03,166.8299385156053,3067411386.6157503,55947571.655661106
2024-07-03,165.89040358906135,3057672277.685948,53861837.740702875
2024-07-03,165.43709580033445,3051203363.877856,47622920.06229476
2024-07-03,165.90168214535922,3061826251.1373854,52124507.4961481
2024-07-03,166.67011459426817,3069650723.9564123,53587347.945386656
2024-07-03,165.3679836514808,3066284887.9590282,47030306.3413515
2024-07-03,165.7220851226703,3051426688.9539843,53864690.150999136
2024-07-03,165.45893841092814,3057256301.7428646,54780427.50944568
2024-07-03,166.23187473838024,3068349798.98716,56227350.942763366
2024-07-03,165.79064300302045,3059076107.5783167,56208169.17391426
2024-07-04,165.63175845293514,3055247019.496405,50156379.00854366
2024-07-04,165.6095878390552,3058189356.302738,55706489.67216337
2024-07-04,163.66724009641064,3020517898.428985,55881612.507165305
2024-07-04,163.5125702477832,3006005922.131491,57157983.066093974
2024-07-04,163.47100661429394,3020870046.5772147,51738940.58496868
2024-07-04,162.86675496364333,3005807731.657035,56846313.05495073
2024-07-04,161.4552562148879,2982944541.427067,56509987.363535695
2024-07-04,161.20058916650194,2980488521.972313,55546553.90597217
2024-07-04,160.5675985566002,2965104231.506515,56334598.38687425
2024-07-04,159.56817094965746,2947918418.4733486,53058868.553098366
2024-07-04,158.76830313255022,2931105517.456693,52730331.809558004
2024-07-04,159.77087604984965,2942928228.3454547,52225032.84172573
2024-07-04,159.45796891244467,2940920745.8043737,52085202.026066385
2024-07-04,157.01549893922058,2894091903.4966674,49878563.22288814
