Date,Price (USD),Market Cap,Volume
2024-06-30,0.9992584311298158,112774008396.36292,26340748753.309483
2024-06-30,0.99904256239879,112769149949.3959,12905757053.656662
2024-07-01,0.9982662869156675,112725742595.5801,27520361787.84852
2024-07-01,0.9987730492912408,112746417046.22397,18647744264.040195
2024-07-01,0.9984992675113548,112704780029.25241,26681772281.75284
2024-07-01,0.9989487674214957,112714073480.55621,30921247621.66032
2024-07-01,0.998526031374367,112739259197.35356,28966096652.812344
2024-07-01,0.9991812297353252,112756790963.46127,29518820237.233017
2024-07-01,0.9988149504373672,112759953760.35922,26077250625.829323
2024-07-01,0.9987757473481175,112786255283.7993,25185985946.827614
2024-07-01,0.9989158055558642,112734414874.58075,23078330470.31933
2024-07-01,0.999126529360933,112776396532.84348,23559390927.938175
2024-07-01,0.998835526995925,112729554875.57576,32717673196.763077
2024-07-01,0.9990629282672929,112769217560.06525,22763922072.22195
2024-07-01,0.9988855459048694,112738539194.7878,27023444560.86163
2024-07-01,0.9989084409031173,112746258976.66185,30443979488.953396
2024-07-01,0.9987555842443583,112819116016.9068,36770534947.5807
2024-07-01,0.9991080297790937,112724116156.03273,30422833630.052143
2024-07-01,0.999154230941554,112717081930.00029,29504718025.10459
2024-07-01,0.9985535030998542,112720781684.59586,39397335329.99618
2024-07-01,0.9994400857453556,112829669512.2444,37555464436.24996
2024-07-01,0.9989495646598144,112758600264.9183,40341047515.60961
2024-07-01,0.9991344986826013,112732101950.0571,41719838863.28555
2024-07-01,0.9988588006021311,112771979252.79105,39970820310.23667
2024-07-01,0.9990801107880897,112770402244.36671,22909314726.57191
2024-07-01,0.9989671958776181,112779899848.86385,23304658718.880386
2024-07-02,0.9994265568259688,112763737088.27277,28492017230.41801
2024-07-02,0.9989767955135251,112674839145.71529,38441498193.657455
2024-07-02,0.9992384804389425,112678698416.36052,32668809652.205894
2024-07-02,0.9986625571092331,112703192385.42389,33916331622.705482
2024-07-02,0.9991508854228895,112660643170.42607,34125822728.51799
2024-07-02,0.9987662929176477,112561668946.6176,32504558665.017193
2024-07-02,0.9988052401441229,112655925088.38774,29784298406.12114
2024-07-02,0.9986458630804672,112654285217.29427,29314015056.932358
2024-07-02,0.9986743462972213,112637818899.96675,33620933906.77851
2024-07-02,0.9982823371450604,112615983331.77199,31283527189.10025
2024-07-02,0.9988300639382505,112655381877.84319,34759193559.00989
2024-07-02,0.9983110650325526,112635970714.00163,33114631224.7023
2024-07-02,0.9984554821994805,112600204895.05176,32373226451.114113
2024-07-02,0.9983477438900287,112758230109.98349,31613908580.627914
2024-07-02,0.9983354994007224,112726372044.35733,33900622897.18397
2024-07-02,0.9991055227096995,112686450138.81125,35174693339.1723
2024-07-02,0.9973745598809869,112660040369.2189,30131129303.178226
2024-07-02,0.9988203392819268,112594836392.51517,15601330170.804024
2024-07-02,0.9994006395227057,112622003296.16661,27366648091.85183
2024-07-02,0.9982717560478221,112628135928.77928,32062600863.2578
2024-07-02,0.9981398545139439,112609719962.76697,32791595553.104477
2024-07-02,0.9985139155116328,112595779611.32748,32991969164.51145
2024-07-02,0.9981370814854197,112650496375.96008,33115068950.33932
2024-07-02,0.9988275695511715,112664738079.97803,32484177521.586063
2024-07-03,0.9984479834016884,112645772763.98341,27093904122.598083
2024-07-03,0.9979603959299044,112619949373.12231,31135007476.424736
2024-07-03,0.9983131200646371,112633753688.53023,32729135043.639637
2024-07-03,0.9984744528900799,112584090042.59477,23726457178.925404
2024-07-03,0.9983157938794168,112627118746.07338,33398418193.183006
2024-07-03,0.9987255540219104,112643594482.80934,36006680894.18132
2024-07-03,0.9984028734253195,112642339720.04568,36414512393.552925
2024-07-03,0.9985529170969971,112633477908.34264,35559143769.35619
2024-07-03,0.9985988085547226,112427008515.75911,35286577330.528206
2024-07-03,0.9981096792839499,112382238653.93866,33936800310.8962
2024-07-03,0.9988197858046113,112483132286.5836,37155334448.52662
2024-07-03,0.9988226947161933,112504885766.27715,29131345641.973724
2024-07-03,0.9976571346043388,112573202794.22498,37172688421.870514
2024-07-03,0.9981704273849268,112461513658.43842,25464864754.884975
2024-07-03,0.9985288786038297,112479058989.99474,44134271382.42741
2024-07-03,0.998129061625513,112539427704.13554,41487817633.54328
2024-07-03,0.999064160769514,112436276946.23718,38886571937.517044
2024-07-03,0.9988817192449914,112501673754.49664,43129539463.38474
2024-07-03,0.9992693565487674,112513399542.02303,37213917262.97534
2024-07-03,0.9985337523672602,112456315842.81757,39883792883.72101
2024-07-03,0.9981793603450113,112500985244.88916,33413555327.98521
2024-07-03,0.9978706461313986,112404912542.47362,46915649417.20938
2024-07-03,0.9987747183763992,112594019686.67789,47821324166.203926
2024-07-03,0.9986593179456431,112493752300.06,35981407252.374504
2024-07-04,0.9981854788091093,112523154794.54384,41860927416.763435
2024-07-04,0.9990246174893562,112373964241.49179,44239353379.84376
2024-07-04,0.9989918829557124,112143530876.67326,42046906354.22152
2024-07-04,0.9989468090694981,112340696134.14856,49457667607.00933
2024-07-04,0.9992456797553401,112382877632.2343,53333416648.284874
2024-07-04,0.9987935235911305,112434990904.19427,56514946910.57407
2024-07-04,0.9993690724057125,112436585595.32536,51946263080.61724
2024-07-04,0.9987155704313939,112296695611.97882,56567516539.71696
2024-07-04,0.9986724702061377,112308181233.91502,52747074440.3391
2024-07-04,0.9982077203908072,112283271034.44357,61095093921.49779
2024-07-04,0.9989083565316601,112432866966.88634,60114392893.17023
2024-07-04,0.9999060547982729,112434175168.48315,56747790904.077194
2024-07-04,0.9991940828066781,112417080020.62526,54450467578.241486
