Date,Price (USD),Market Cap,Volume
2024-06-30,577.5120743626667,88853784339.9536,567466997.1056576
2024-06-30,582.479412037487,89437631918.57338,651386751.6356341
2024-07-01,581.2421028250391,89479656642.3047,681969251.1498436
2024-07-01,581.8401860842708,89459260073.9665,685339401.9574807
2024-07-01,586.7147541875363,90159451793.70212,762616040.16111
2024-07-01,584.6063468559247,89806509368.93816,782123852.5954326
2024-07-01,584.793734826836,89966842398.8383,772863747.9495196
2024-07-01,585.2161150067909,90043978333.9586,800764504.5837021
2024-07-01,585.080193992174,90077311397.26822,763940752.5575818
2024-07-01,584.0072583798604,89865198122.86575,784382466.9290311
2024-07-01,584.341601586602,89984078962.69536,753788660.0415392
2024-07-01,583.123355754122,89717114491.40956,765779862.4519345
2024-07-01,581.6465745315388,89489902618.11061,677572882.248188
2024-07-01,578.913797152412,89117442421.93674,698485568.404889
2024-07-01,576.625384249999,88748661600.83643,739097874.1107378
2024-07-01,580.9507491843981,89249820505.33069,802403795.4972844
2024-07-01,577.4036676297507,88865071190.88112,738138990.9990329
2024-07-01,577.5843447169369,88745548252.68695,751387475.3966017
2024-07-01,577.1991275135721,88752541776.26137,757651067.1078216
2024-07-01,578.4621530285467,88999959785.68303,781188116.4498259
2024-07-01,581.986087629842,89404028382.92679,750560317.5981746
2024-07-01,581.3393135344938,89453374883.43796,782868744.8582052
2024-07-01,581.671297939607,89288200482.33513,767139560.3866204
2024-07-01,580.7544062230818,89352637037.01941,721234370.0820827
2024-07-01,580.1914003573096,89243809160.21559,738354580.0197335
2024-07-01,577.8186772571642,88900333739.07257,567559147.8899264
2024-07-02,576.3739538802804,88672388632.92958,658293503.7349358
2024-07-02,575.2929667956427,88473618503.76254,638767401.7779973
2024-07-02,575.6015892356727,88482880241.5526,580038512.6200362
2024-07-02,576.9003448865687,88759665997.91965,570280875.5385276
2024-07-02,578.415757351117,88979632314.0582,559395477.8138163
2024-07-02,578.1966452652129,88959109783.42139,551481401.9010024
2024-07-02,580.3620060696147,89144612816.06248,573855918.5787729
2024-07-02,578.6222888118892,89102542460.78606,578120827.1935266
2024-07-02,577.7163720296971,88885216792.45688,560913422.2356775
2024-07-02,578.7220490886649,89027786887.33005,573503084.4234911
