Date,Price (USD),Market Cap,Volume
2024-06-30,6.159887460239187,8498649392.343801,111921034.7177253
2024-06-30,6.223798015807495,8606731144.637596,115701432.09921066
2024-07-01,6.201949713735668,8573571785.054799,116522994.61003856
2024-07-01,6.218921140980475,8597954786.82758,118873137.3166095
2024-07-01,6.284730527105554,8686984484.25539,122629732.0560434
2024-07-01,6.279291968332751,8673546669.921022,124015549.66596636
2024-07-01,6.266495638180553,8661240257.192596,125733712.4650675
2024-07-01,6.2787271754905065,8685792876.511816,125539959.32847477
2024-07-01,6.289970458801241,8676630322.665812,128476676.32587771
2024-07-01,6.289912661764758,8683731202.577656,132051934.86670537
2024-07-01,6.3100270775665965,8704043109.783955,132584058.55670595
2024-07-01,6.341097962890699,8744264953.268286,140391773.3184325
2024-07-01,6.365813497117687,8807032768.330484,144099660.93902478
2024-07-01,6.356831924275637,8782968652.549139,150668638.60670477
2024-07-01,6.352529874946563,8767090113.216457,151359177.48423398
2024-07-01,6.366111030475611,8794138303.054537,152355209.7588829
2024-07-01,6.312406696433936,8719878071.160673,153813340.63533002
2024-07-01,6.305079729392625,8718256930.243498,159022326.80772865
2024-07-01,6.353510685879355,8781379994.355383,173981069.39347625
2024-07-01,6.332961931967312,8743135660.66032,174590418.2270884
2024-07-01,6.3863021764338885,8829382995.164812,176630621.4529831
2024-07-01,6.37177475426279,8802640637.103027,176168560.82404816
2024-07-01,6.39346461359702,8824625887.699713,178385011.8742512
2024-07-01,6.414948340433747,8872649338.25174,180434888.94736844
2024-07-01,6.406561066150773,8852889413.56457,186914061.7660157
2024-07-01,6.3733075689576575,8812510028.361044,188440786.87547925
2024-07-02,6.330459399207495,8747854593.386179,187560179.60849437
2024-07-02,6.339073057654885,8768785662.333593,187835281.69639826
2024-07-02,6.373212694202515,8810591225.232817,183544679.69879022
2024-07-02,6.384715010584526,8827206528.72645,184910718.9268669
2024-07-02,6.4333674934464185,8864659380.576136,193002968.22446707
2024-07-02,6.4387658886267465,8905942061.64688,205829067.25320318
2024-07-02,6.488230610166875,8964997844.73401,218705404.39364475
2024-07-02,6.417402889454135,8883618901.142714,214713608.81401807
2024-07-02,6.360926472156804,8806604039.577248,210825529.24497095
2024-07-02,6.350527782993396,8787421913.401041,206091783.67367724
2024-07-02,6.337490250043672,8762214211.414263,202846295.49707702
2024-07-02,6.411403774297173,8841421057.536837,202537443.15809694
2024-07-02,6.388433574676308,8836670409.922174,208369273.14921078
2024-07-02,6.423001090650477,8901283698.464533,210147161.09608504
2024-07-02,6.402773289080069,8844160755.63893,210022744.06438446
2024-07-02,6.385408628123105,8833365781.194868,214848039.6041403
2024-07-02,6.366621928880292,8805185857.947285,204766521.23588306
2024-07-02,6.34623314428128,8781852090.874046,204554855.00501078
2024-07-02,6.361594603053926,8794682797.640186,213546621.86326334
2024-07-02,6.530223498114438,9041489692.835201,233341206.11376455
2024-07-02,6.513026566692318,8987429144.561863,245310173.38989913
2024-07-02,6.528256401311943,9031432519.081844,252677464.4983664
2024-07-02,6.586160678519161,9100115971.979744,260166965.73111078
2024-07-02,6.542991056660302,9056588554.822601,267010675.51918924
2024-07-03,6.5187092165716995,9014684454.568027,267364186.11460456
2024-07-03,6.462119295899152,8969121043.86349,271287059.0912184
2024-07-03,6.380056426169287,8833183507.399162,278627852.45554256
2024-07-03,6.343862659739686,8779375795.220026,276611400.8727467
2024-07-03,6.316940479401427,8737090727.569029,272630078.10785073
2024-07-03,6.343347943443195,8766553486.72828,267854914.3721614
2024-07-03,6.333276126507641,8762413055.012056,255373545.5843254
2024-07-03,6.348663883429871,8796928473.907488,257595235.08436662
2024-07-03,6.295059000308766,8708019900.468071,261606640.42138374
2024-07-03,6.275888987773583,8680557170.644505,263673315.23772562
2024-07-03,6.21525532869992,8623708598.233595,267041798.15621907
2024-07-03,6.149426753831977,8511028652.746901,274684109.6389885
2024-07-03,6.105227150746702,8452126514.747984,279250466.1996103
2024-07-03,6.076403804029964,8399969023.600722,281750120.7768827
2024-07-03,6.177653201835124,8547929133.501433,279276434.0421221
2024-07-03,6.138950870307061,8491059272.840374,278189638.6385536
2024-07-03,6.187229731905374,8563788477.106715,278008169.9789104
2024-07-03,6.143650614385897,8500309916.3163,275769391.4555871
2024-07-03,6.1043685973866255,8427340197.258772,266922690.0200315
2024-07-03,6.07331483957486,8430942553.492939,247744441.36606196
2024-07-03,6.060796112091672,8387811412.437933,242038428.7761338
2024-07-03,6.051462021951044,8380220997.061522,233603183.18821695
2024-07-03,6.046547936519961,8375538835.963088,232182985.16399413
2024-07-03,6.029492352852888,8338412256.411377,231488701.74597904
2024-07-04,6.061329674132658,8388843339.9605055,281636192.9649677
2024-07-04,6.051852657003547,8405889908.029782,321011208.57467175
2024-07-04,5.838115013802313,8080449388.351851,337315217.8604627
2024-07-04,5.900454969217931,8136014956.474631,252346979.62888774
2024-07-04,5.9057916410604445,8168825247.716085,347709623.5761149
2024-07-04,5.882142112663334,8143617465.976528,346983010.7985862
2024-07-04,5.916169731550567,8188822301.662214,351747239.3215024
2024-07-04,5.921713013508003,8184517776.136315,356729077.4214244
2024-07-04,5.854732606670821,8079031523.521208,356121000.9272381
2024-07-04,5.8364483027107354,8078912256.030009,359270914.0175253
2024-07-04,5.854639316118245,8100076505.762784,363915033.6950446
2024-07-04,5.8225451448193795,8059899019.697221,350398431.68149364
2024-07-04,5.806139442325923,8042998304.692723,349344316.63903743
2024-07-04,5.721062821154458,7936549349.406398,345978626.00476074
2024-07-04,5.731256974286002,7929404294.645846,310091805.48207724
