Date,Price (USD),Market Cap,Volume
2024-06-30,266.43171279727414,1865200427.714323,35065903.659129046
2024-06-30,273.03749919967356,1900490067.9477577,35361283.82105244
2024-07-01,271.699698802077,1903402333.3135648,35931945.51244326
2024-07-01,273.3522909496947,1914892935.6066203,36033025.75945339
2024-07-01,280.7499086626669,1955588882.7058034,37408943.13659075
2024-07-01,279.60498905439823,1952699696.9122314,37315547.03849499
2024-07-01,279.01094883207037,1956767362.0509095,35179560.71780434
2024-07-01,277.6794651458483,1943758560.3670306,36106775.56334567
2024-07-01,279.76685933892765,1952736687.7821186,36251613.08091488
2024-07-01,278.1289829191221,1952302890.9954917,35911969.20417946
2024-07-01,278.50898267322964,1947773679.0343444,35499223.1465854
2024-07-01,277.51430974654227,1940548039.8179376,36064408.505201384
2024-07-01,279.65889748636664,1961758087.0610342,36121451.22077434
2024-07-01,277.7267601475293,1937271585.5331461,36309722.012630135
2024-07-01,274.2413242015948,1914938587.8633006,36862549.495011084
2024-07-01,276.45807488921605,1929488170.3119965,37247892.49270424
2024-07-01,275.1411128509005,1933441741.2032006,37661149.68382136
2024-07-01,275.0014895868396,1929296881.8390815,38403589.87789763
2024-07-01,275.8836899238258,1930212474.0312452,37745010.36206088
2024-07-01,277.5945532898357,1941931791.8399808,38100943.36470763
2024-07-01,282.3679808322061,1965256142.229615,38513055.74754556
2024-07-01,279.0790718440718,1958261611.519078,39308207.866719015
2024-07-01,282.43143875252696,1979021507.1412592,40042522.157233946
2024-07-01,281.0425512798599,1971342053.407652,39728075.78716565
2024-07-01,280.9111551699087,1963281881.2733448,39710041.57033048
2024-07-01,276.9545374427982,1943051887.3381612,39296155.308739774
2024-07-02,275.9030251966762,1932794948.6574774,40653424.758169934
2024-07-02,277.2132018463258,1940181356.2891717,40216098.519663215
2024-07-02,275.34323482784026,1931920986.6142998,39187595.56772049
2024-07-02,275.35944483936964,1920483037.1004345,38395183.4873744
2024-07-02,274.09386919193025,1923438967.47495,38121693.93240895
2024-07-02,273.51702377978756,1920038510.2009816,38122961.31520104
2024-07-02,273.3479282602659,1917774727.9297547,38112153.3994194
2024-07-02,270.3298999808375,1895542715.7995334,38502101.93159425
2024-07-02,269.34407891659424,1888800427.6511452,38943756.39719953
2024-07-02,268.843129243839,1885088824.509721,38350031.19450648
2024-07-02,270.65501000239243,1897738678.505048,37281643.773441486
2024-07-02,272.3995864605545,1909892166.1780272,36225993.16073385
2024-07-02,271.23158772183837,1906111285.8218367,35844659.79217366
2024-07-02,272.50098946091174,1919557670.554191,35568539.107474945
2024-07-02,270.2970905715079,1899677558.9485757,35081051.58860723
2024-07-02,268.8048783048666,1879293246.2574606,34464795.41090874
2024-07-02,266.78423938943206,1873525742.205661,34522259.623367056
2024-07-02,265.5698827692413,1859622669.4619212,34744414.633719295
2024-07-02,265.6102497265489,1856475776.9517713,33960493.23317807
2024-07-02,264.44733314058607,1855663442.3360317,34133552.20013077
2024-07-02,256.44645659127536,1823391248.3410509,34944238.99700956
2024-07-02,240.6162580453842,1702961652.7214377,59618956.549437754
2024-07-02,245.50691545436243,1726152667.4877648,65334691.07432829
2024-07-02,237.74379193065317,1676932161.8025553,68488595.54444836
2024-07-03,240.8086942627165,1691244964.231099,69178441.41712295
2024-07-03,235.98409643740456,1662408784.8046434,70132001.54112616
2024-07-03,235.65476235621782,1653211712.8695233,74669185.04914735
2024-07-03,229.66986024363345,1607528352.5958369,72102927.21569106
2024-07-03,228.80616389388857,1604765182.3568335,74923491.3619016
2024-07-03,236.2982092010253,1647853330.1261165,83201707.80378634
2024-07-03,236.13293760590145,1654467792.8516877,85105003.74008702
2024-07-03,238.91327737771746,1662648721.3209462,86691058.51291214
2024-07-03,241.1637158126404,1670090060.3601558,82575503.94579132
2024-07-03,239.67673410613668,1684384222.958064,84108931.91569263
2024-07-03,236.807923009316,1666277804.3982584,86070381.54803662
2024-07-03,235.74436320594748,1646687073.2205906,88701981.97596622
2024-07-03,236.1734402576466,1653060375.4445934,89654381.43394196
2024-07-03,229.66362581261174,1613785376.523698,91552703.77282761
2024-07-03,233.74094250723104,1646752253.738443,92670268.88018699
2024-07-03,232.5685703553509,1636691939.9169397,92875090.1819541
2024-07-03,233.61578598090787,1636190301.7246046,99197504.96936543
2024-07-03,235.96844233555248,1647861833.3044233,100754635.91488561
2024-07-03,233.41611605056042,1636985390.8858397,101646749.03878449
2024-07-03,230.95063296084203,1619611457.1310554,101311840.44213933
2024-07-03,229.5164201216184,1613141728.7980864,100706031.46275331
2024-07-03,234.06096191431928,1640837328.33179,79665204.69609192
2024-07-03,238.3057034197664,1668109583.9702778,72341555.86133231
2024-07-03,235.6751572907997,1652642643.9180155,70954914.08333729
2024-07-04,236.561778845471,1661577097.1213114,68750737.05825144
2024-07-04,238.9722088713589,1679442313.7198312,66961990.85792349
2024-07-04,230.13413211566117,1617634923.6260796,64425152.00215521
2024-07-04,237.62323171796154,1669573023.397759,64750289.69747519
2024-07-04,237.38907620561378,1659068622.0784593,63969431.18059497
2024-07-04,235.4949076750494,1654478061.0479193,62380797.23152797
2024-07-04,236.9248988570324,1662475695.531549,60692092.21873692
2024-07-04,233.2870948862869,1636601585.6039724,59160210.285796374
2024-07-04,223.93342146770618,1572065130.7693832,58371575.66556048
2024-07-04,222.07978055950645,1577228504.2988222,61291501.94716684
2024-07-04,225.8967430592478,1595260460.7496197,61122904.884362385
2024-07-04,227.9853220066392,1595364150.0955489,59572753.55547264
2024-07-04,226.84161197953307,1583705507.9875934,58253942.18725458
