Date,Price (USD),Market Cap,Volume
2024-06-30,0.09031959016166073,2631959568.3131633,36298899.29548934
2024-06-30,0.0910095212651408,2653784390.2019687,38200277.3313328
2024-07-01,0.09104534865827513,2655056642.002502,39475907.02031343
2024-07-01,0.09064958061640008,2643679264.6485763,40152289.669234365
2024-07-01,0.09246192933786888,2689954516.7808194,43483720.97249375
2024-07-01,0.09234538254561525,2692381622.713733,43518811.81812221
2024-07-01,0.09248317360483431,2696075499.162116,43789935.80183567
2024-07-01,0.09212785750202482,2688178756.2081914,45420010.58156701
2024-07-01,0.09176077345910125,2679811264.378748,45981952.776710115
2024-07-01,0.09163281224425518,2673232969.934589,45787374.39922424
2024-07-01,0.09192847609323843,2676810746.07036,46308339.5857641
2024-07-01,0.09187281081694217,2681327356.013799,45314693.56463265
2024-07-01,0.091845533666146,2677996153.1199427,46345482.10049373
2024-07-01,0.09208296833383135,2684730764.108882,48105523.649753466
2024-07-01,0.09184693942408599,2673082455.950081,49168787.0449532
2024-07-01,0.09197135888486997,2681187216.3584895,47984344.96765572
2024-07-01,0.09153051840703112,2669056628.6273165,48510143.5419547
2024-07-01,0.09155573337761301,2666046822.838914,49778889.55930691
2024-07-01,0.09140994100781791,2672406417.1054134,52409405.40100741
2024-07-01,0.09153139755565935,2664060407.9593253,51785398.450888224
2024-07-01,0.09238019136181484,2686901226.1011295,52834046.52014319
2024-07-01,0.09232909380637222,2687068207.2285075,54397996.945951656
2024-07-01,0.09249580557972924,2693502767.187647,54956446.169318914
2024-07-01,0.09209714466906622,2686361230.000117,55398286.54304394
2024-07-01,0.09193291338726724,2681426495.3474793,54563181.953613155
2024-07-01,0.09152012937081783,2670655070.85008,53902076.233011015
2024-07-02,0.09147522085657542,2665654425.4122734,53095078.185392596
2024-07-02,0.09174646296237035,2677547300.569067,51528513.27970044
2024-07-02,0.09198100589260318,2682989060.7584662,49825898.33140412
2024-07-02,0.09189080021367659,2680847073.838964,47540938.075341515
2024-07-02,0.09242200143294611,2693529902.8967743,48455953.21219507
2024-07-02,0.09254984716425635,2699835277.2527857,47312937.95062736
2024-07-02,0.09294268577557403,2710870144.2811537,49041820.36480488
2024-07-02,0.09298678476236047,2710805447.0782156,47586747.51502778
2024-07-02,0.09261460882459274,2699342499.3567276,47444531.11681363
2024-07-02,0.09303655415869518,2713621876.167598,50415896.53489826
2024-07-02,0.09308033966378623,2721592093.510895,48461002.56867279
2024-07-02,0.09340980613596002,2725025221.898408,51564272.25400354
2024-07-02,0.09336960474710553,2722642698.7790213,49860756.74745248
2024-07-02,0.09382793018587532,2740592042.165321,50955390.634580046
2024-07-02,0.09360565091344074,2738850908.175662,53488877.74334293
2024-07-02,0.09347251995965715,2726337765.6087785,52800469.714375466
2024-07-02,0.0933532614043178,2722859313.187138,52032140.52461564
2024-07-02,0.09334132946370313,2724900918.2016935,51712079.48360653
2024-07-02,0.09325584476804573,2719319534.869901,51300350.14680781
2024-07-02,0.0936028896649843,2731174956.75761,50630154.22673054
2024-07-02,0.09313109916701842,2717897225.996655,50011907.44508701
2024-07-02,0.09330625782514809,2718882545.0966825,51036101.11590449
2024-07-02,0.09342384978324236,2724776782.727687,49110108.309851944
2024-07-02,0.09346171599405789,2723630768.6040244,49124813.52350687
2024-07-03,0.09349436626825502,2721752992.0683722,49112922.82272945
2024-07-03,0.0932999145124182,2723806255.8862796,48867737.98073147
2024-07-03,0.09239041704916588,2714124996.175675,51421646.08509031
2024-07-03,0.09240691988560697,2695257055.73153,51186582.55644046
2024-07-03,0.09180863035864491,2677806578.736235,53219193.555908225
2024-07-03,0.09177758624332845,2677026575.590632,52568616.208601646
2024-07-03,0.09191794870071383,2681536855.516846,53101022.71225619
2024-07-03,0.09191040437586018,2680759922.00434,52502622.1883522
2024-07-03,0.09223432819672117,2683086131.057825,53438930.40597565
2024-07-03,0.09245231389744114,2696603480.258471,53496510.52183738
2024-07-03,0.09228273579439149,2692034672.8292885,54900884.62657118
2024-07-03,0.09167960390948743,2674043214.100846,55662692.24020159
2024-07-03,0.0913334670259957,2665990079.8544793,55745799.489209294
2024-07-03,0.09069573236688973,2643470614.326437,57522299.898473
2024-07-03,0.09151769833767942,2669320861.3206105,57809233.61688799
2024-07-03,0.09123665716534177,2661271328.377555,55275505.50713436
2024-07-03,0.09049085158768741,2645825567.239746,56593487.95850145
2024-07-03,0.0908442248589833,2649125729.6337595,56483611.30801831
2024-07-03,0.09018139155152527,2627672849.0766582,56548127.59022667
2024-07-03,0.09007021651734519,2627024183.051228,56697040.24475517
2024-07-03,0.08964093725389459,2613827417.63361,58548150.635122806
2024-07-03,0.08963161635808145,2613878369.8941636,59086552.067481436
2024-07-03,0.0904452242054752,2628838837.396761,60361474.84284696
2024-07-03,0.09049254938393028,2639420026.0078225,60161825.270221785
2024-07-04,0.090319188155871,2631113126.4914637,60186441.01197588
2024-07-04,0.09038794387517844,2638432783.038824,60532533.497127414
2024-07-04,0.08821344528001339,2567046951.1444135,66367459.97953886
2024-07-04,0.08871288525954442,2587282346.8323674,72318992.92650214
2024-07-04,0.08869363895897353,2590595712.9878,71091141.80636556
2024-07-04,0.08913796109869002,2599910370.0295076,71287145.44725114
2024-07-04,0.08948800999892076,2608628127.001872,71757095.6817938
2024-07-04,0.0890088036621567,2601323667.714412,72514492.82497056
2024-07-04,0.08885118073106245,2587063320.0144935,72802122.11950697
2024-07-04,0.08850360562396502,2582151700.0507402,74107772.92543325
2024-07-04,0.08918900628463178,2611091386.0978036,76299351.2785372
