Date,Price (USD),Market Cap,Volume
2024-06-30,75.06598002750758,5598423495.528795,286425162.9323071
2024-06-30,75.51428334934711,5639961700.1885395,289984430.11973614
2024-07-01,75.19485941344138,5616823551.30602,290680927.3622298
2024-07-01,75.16978787595633,5621552251.436429,291516287.6008517
2024-07-01,75.89592351766562,5662129196.941418,297599893.2445427
2024-07-01,75.44530705707221,5635793350.330211,298328330.98355657
2024-07-01,75.4011173594383,5633965002.086123,296667519.48420614
2024-07-01,75.16660497693127,5621169079.089552,300050066.6813203
2024-07-01,75.28188794547775,5617671489.359089,288169075.22883326
2024-07-01,75.17616791353974,5612934494.077946,283809554.26280797
2024-07-01,75.13837423761788,5613606343.493771,276004208.39487755
2024-07-01,75.10954708299819,5613572012.253719,284573972.02454275
2024-07-01,75.0234125823256,5604940479.060257,274014729.81230354
2024-07-01,74.9090080226263,5595821029.557688,289504839.45617735
2024-07-01,74.75710838055679,5581152871.378977,286898548.92980653
2024-07-01,74.70564203304761,5572584482.622932,276945606.564553
2024-07-01,74.41578944318225,5559012171.375655,275143718.7424839
2024-07-01,74.52019638404515,5564753394.679053,278188035.80060005
2024-07-01,74.6017173916521,5569192590.207695,281739502.6871889
2024-07-01,74.74634426832887,5583739865.291369,283108351.6996736
2024-07-01,75.0759150026126,5601897146.235435,283407385.9949136
2024-07-01,74.84974999419995,5600207845.094065,285680364.4230044
2024-07-01,74.6001318059728,5569691856.316949,284743244.691375
2024-07-01,74.45265802530187,5565112261.920882,280508111.26125085
2024-07-01,74.42919501006014,5562532768.947298,290600557.4700521
2024-07-01,74.35323828019474,5554449142.172999,274888590.45744944
2024-07-02,74.28233012662776,5549754857.402683,266230299.1831161
2024-07-02,74.26798901712107,5550858977.615468,265728931.2295836
2024-07-02,74.47340782955781,5563089286.505438,256553442.60710528
2024-07-02,74.3459473604346,5552347516.720254,248173015.73954436
2024-07-02,74.46006656053927,5568721122.478514,251908846.0408801
2024-07-02,74.55481955574423,5574320549.334347,245971954.7729247
2024-07-02,74.78134978715259,5581703661.877346,256313211.01773208
2024-07-02,74.94463412992275,5599332084.056406,254271973.14875707
2024-07-02,75.13171794327066,5614919060.507602,252332094.2292779
2024-07-02,75.17702302251664,5616101533.434149,253992931.1633341
2024-07-02,75.11581152475993,5612219307.358869,253955773.59488547
2024-07-02,75.17640676600077,5622727902.012984,242593926.53608343
2024-07-02,75.29059362167939,5616638576.321472,240066811.27663642
2024-07-02,75.1272136515081,5617865990.645233,238391302.78476018
2024-07-02,74.91014091419409,5589744948.758789,245906538.4830467
2024-07-02,74.67469957306399,5578637519.932378,244627332.9735376
2024-07-02,74.78558386442177,5582762455.468112,243894158.03760773
2024-07-02,75.07033912376406,5606800883.045207,230124937.67644343
2024-07-02,75.20259368248189,5610439478.5922365,240923086.38772833
2024-07-02,75.12714553682775,5612483429.791602,233031316.02071843
2024-07-02,75.2011040784028,5611388948.750459,229103381.00927076
2024-07-02,75.15710638978572,5614366377.378519,229186330.898463
2024-07-02,75.68399098896843,5654492086.782852,216133526.657116
2024-07-02,75.96758962475242,5672216513.283575,221936603.22047243
2024-07-03,75.87338630450063,5662309340.683269,224787293.19766253
2024-07-03,75.91281691914338,5675799490.641644,224787580.65523133
2024-07-03,75.4946642322442,5637768774.487008,228406046.3910264
2024-07-03,75.31263823424868,5626462852.71662,251267226.17039192
2024-07-03,75.39049993536482,5631350583.448065,243335593.52499795
2024-07-03,75.15008754950733,5620750671.662032,262040156.59168392
2024-07-03,75.19580919287753,5620797556.598323,260632714.07741192
2024-07-03,75.39008016751535,5627402021.904094,260621790.01068628
2024-07-03,74.84682410459239,5589185798.734629,258471212.81798095
2024-07-03,74.62592865108529,5583028057.10039,251603853.0293553
2024-07-03,74.64848442778985,5577663345.855806,258016608.39554873
2024-07-03,73.93617331474637,5543423356.568611,279744892.0113048
2024-07-03,73.79961348062463,5516091127.004614,312418131.0900782
2024-07-03,73.41186924853055,5480995388.548216,326795466.0461479
2024-07-03,74.14872546894262,5539591644.446663,345792805.4226483
2024-07-03,74.32888142326756,5556267599.842889,336488254.3355129
2024-07-03,74.2948221927719,5549082560.075197,344895406.77367926
2024-07-03,74.62023880389225,5583282070.98448,354243144.68514687
2024-07-03,74.28968685192375,5547229874.008785,343678715.34081
2024-07-03,74.07285139062023,5533160468.435113,355263777.60590863
2024-07-03,73.17582878682279,5474589028.427405,367396732.6358308
2024-07-03,72.263033084559,5400889604.922056,376634046.58142674
2024-07-03,72.63360907932321,5414857977.930394,385116305.40201616
2024-07-03,72.08591025130667,5368893803.509965,390995037.6997596
2024-07-04,71.94769901344536,5366324999.94536,404603311.06917995
2024-07-04,72.12277672886822,5383870614.181815,416639822.01358217
2024-07-04,69.6202447273978,5180474151.895538,474811393.9257946
2024-07-04,70.49389418835106,5271227498.569939,467366644.0606108
2024-07-04,70.49504568023691,5270660394.543893,463991011.6272859
2024-07-04,70.54626330624107,5270978915.221712,481247550.13215727
2024-07-04,70.47396551748135,5265306606.684392,470566842.0723334
2024-07-04,69.84976689639409,5230130525.017552,470989064.1367031
2024-07-04,69.6666858938989,5204947153.856157,473793041.8746305
2024-07-04,69.22782464943498,5184713577.204286,493967225.5504524
2024-07-04,69.47570677882634,5193278192.011926,486070768.1660122
2024-07-04,69.93151712757575,5211701230.02895,487969011.7544451
2024-07-04,69.41351092000173,5193515668.419833,440137543.3070642
2024-07-04,68.33867099855134,5105783417.812315,437693899.1937158
2024-07-04,68.26371775900141,5100946973.90923,455130973.6489598
