Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
1,BONE SHIBASWAP.,"Total Supply: UNI has a total supply of 1 billion tokens.

Function: Similar to $BONE (250 million tokens), UNI is used for protocol governance and rewarding liquidity providers. UNI reached an all-time high of approximately $44 USD

#UNI #BONE #Governance @binance @_RichardTeng https://t.co/EBbjUb40RT",Fri Aug 02 14:00:02 +0000 2024,40,153,total supply uni has total supply billion tokens function similar bone million tokens uni used protocol governance rewarding liquidity providers uni reached an alltime high approximately usd uni bone governance
2,girlsplanet updates ♡,"• Szeching will officially make her debut in new 6 member group UNi!

UNi will be active in Hong Kong!

#HoSzeching #UNi #GP999 https://t.co/UgaJ7IP4oC",Mon Jul 22 23:25:51 +0000 2024,42,320,szeching will officially make her debut new member group uni uni will be active hong kong hoszeching uni gp
3,POWELLY,"#SaitaChain Community 

Did you Know?

16 of The Top 20 Ranked #Cryptos with The Highest Valuation and Biggest Market Cap are Blockchain Coins 

2 Others are Stable Coins #USDC #USDT 
1 Other is The Wrapped version of a Blockchain Coin  #WBTC 
1 other is a Dex Platform #Uni 

So https://t.co/goMun5H4KN",Mon Jul 15 17:23:49 +0000 2024,51,83,saitachain community did know top ranked cryptos highest valuation biggest market cap are blockchain coins others are stable coins usdc usdt other wrapped version blockchain coin wbtc other dex platform uni so
